,author_id,Author
29122,1029123,নভেন্দু সেন
29123,1029124,প্রফুল্লচন্দ্র রায়
29124,1029125,ড. সোমনাথ মিশ্র
29125,1029126,ঋষি দাস
29126,1029127,রমেন দাস
29127,1029128,পূর্ণশশী দেবী
29128,1029129,"মনোজ মিত্র                           ,                                                         ময়ূরী মিত্র"
29129,1029130,মনীশ ঘটক
29130,1029131,"ড. আলী তানতাভী                           ,                                                         মাওলানা মুহাম্মাদ আবদুল আলীম"
29131,1029132,"ড. মুহাম্মদ ইবনে আবদুর রহমান আরিফী                           ,                                                         মাওলানা মুহাম্মাদ আবদুল আলীম"
29132,1029133,"দেবীপ্রসাদ বন্দ্যোপাধ্যায়                           ,                                                         অলোকরঞ্জন দাশগুপ্ত"
29133,1029134,গোপা দে
29134,1029135,মোঃ মোস্তফা কামাল
29135,1029136,"ড. আয়েয আল-কারনী                           ,                                                         মূফতী মুহাম্মদ ফয়েজুল্লাহ                           ,                                                         মুহাম্মদ হারেছ উদ্দীন"
29136,1029137,হযরত মাওলানা মোহাম্মাদ যাকারিয়া রহ.
29137,1029138,"মোহাম্মদ নজিবর রহমান                           ,                                                         ড. মোঃ শফিউল ইসলাম ভূঁইয়া"
29138,1029139,"বুদ্ধদেব বসু                           ,                                                         দাময়ন্তী বসু সিং"
29139,1029140,সুদীপ্তো সোহানী লোপা
29140,1029141,সূজন মল্লিক পান্থ
29141,1029142,পার্থ চট্টোপাধ্যায়
29142,1029143,"হেমচন্দ্র বন্দ্যোপাধ্যায়                           ,                                                         তরুণ মুখোপাধ্যায়"
29143,1029144,ড. সৌমিক কর
29144,1029145,জয়দেব কর
29145,1029146,মোঃ কলিম উল্লাহ্
29146,1029147,আনন্দময় ভট্টাচার্য
29147,1029148,"সৈয়দ আবিদ রিজভি                           ,                                                         মুহম্মদ জালালউদ্দীন বিশ্বাস"
29148,1029149,"শ্যামল গঙ্গোপাধ্যায়                           ,                                                         কিন্নর রায়"
29149,1029150,ড. উদয়কুমার চক্রবর্তী
29150,1029151,শিবানন্দ পাল
29151,1029152,আব্দুল্লাহ আল রিপন
29152,1029153,দীপঙ্কর ভট্টাচার্য
29153,1029154,নরেশচন্দ্র চক্রবর্তী
29154,1029155,অর্ধেন্দু দত্ত
29155,1029156,আলোকময় দত্ত
